OBJECTID,lat,long,dtg,user_name,user_id,text
21164,39.313224,-76.6032867,Sun May 10 08:53:05 +0000 2015,_BOSSEDUPT,2778528334,I find them in chay'se room knocked out
21165,39.313307,-76.6031952,Sun May 10 08:53:41 +0000 2015,_BOSSEDUPT,2778528334,Shanita &amp; Rico b to funny
21166,39.313292,-76.6033173,Sun May 10 08:54:49 +0000 2015,_BOSSEDUPT,2778528334,She going kill me  http://t.co/R5yfgPgWeJ
21167,39.293383,-76.610199,Sun May 10 08:59:18 +0000 2015,ltchiosi,48371996,Up early this morning. Filling in for Kendy at the omelet stand. Have a Happy Mother's Day! (at @promoandarts) https://t.co/GN0lOKdZHY
21168,39.301903,-76.6155319,Sun May 10 09:01:10 +0000 2015,BaltimoreCP,66179557,Pele out of Brazilian hospital: Retired Brazilian soccer star Pele was released Saturday from a hospital following http://t.co/VW4jHeaqan
21169,39.290385,-76.6121902,Sun May 10 09:17:18 +0000 2015,Soliant_Nursing,2469678714,"Soliant Health #Nursing #Job: Baltimore, Maryland- NICU RN Travel Nursing Job (#Baltimore, MD) http://t.co/owpumqBlvh #RN #Jobs #Hiring"
21170,39.290385,-76.6121902,Sun May 10 09:22:06 +0000 2015,AccountableHS,485013829,"Travel Nurse (RN) needed for 13 week ICU contract in... (#Baltimore, MD) http://t.co/eKeodEtmNk #Nursing #Job http://t.co/OdVCyDKDP1"
21171,39.294909,-76.6391296,Sun May 10 09:51:00 +0000 2015,misskayy63,2866935278,Damn bookin niggas early ina morning lol
21172,39.296337,-76.6210556,Sun May 10 10:05:56 +0000 2015,WorkWithSHC,2587789764,"Supplemental Health Care #Nursing #Job: 25 - CVICU RN's, Registered Nurse needed with $1000... (#Baltimore, MD) http://t.co/975kMh8fs6"
21173,39.273583,-76.6267242,Sun May 10 10:27:15 +0000 2015,Smoke2good,632426401,Casino Life #BossUp
21174,39.293085,-76.6400681,Sun May 10 10:27:50 +0000 2015,misskayy63,2866935278,"I would be lying if I say I changed , I aint change one bit "
21175,39.285124,-76.5340042,Sun May 10 10:32:02 +0000 2015,misskayy63,2866935278,I talk the most shit on twitter because none of my niggas dont know about it '
21176,39.290385,-76.6121902,Sun May 10 10:33:33 +0000 2015,AccountableHS,485013829,"#Nursing #Job in #Baltimore, MD: OR Nurse (RN) needed for Per Diem and Local... at http://t.co/d4cl2RdVmZ http://t.co/5HoIH4Yuut"
21177,39.350469,-76.5977249,Sun May 10 10:33:38 +0000 2015,therealjulzp,114459941,"It's only fitting that this song comes on the shuffle, Happy Mother's Day to all of the mothers out https://t.co/1HH4dNiZ5B"
21178,39.313462,-76.5965424,Sun May 10 10:34:23 +0000 2015,Blake_1294,522594847,Omw to 
21179,39.313858,-76.5961838,Sun May 10 10:38:49 +0000 2015,Blake_1294,522594847,Happy Mothers Day to all the mothers out here
21180,39.305092,-76.6129532,Sun May 10 10:49:46 +0000 2015,pandabamf,24042757,#pureromance What are you waiting for?! #moneymoneymoneymoney #doitforyou pinkcollarceo @ https://t.co/KdGqBobzLX
21181,39.286957,-76.5835876,Sun May 10 10:50:13 +0000 2015,baltimore311,199324673,Opened request via Android at 401-499 S Patterson Park Ave Baltimore http://t.co/UmZVkZDJWm. People with pitbuls illegal camping in patte...
21182,39.310468,-76.6113586,Sun May 10 10:52:11 +0000 2015,baltimore311,199324673,Opened request via iPhone at 1811 Townsend Ct http://t.co/FXxygW7OWH. I just saw a rat run into the hole in the back of 1804 barclay stre...
21183,39.336917,-76.6646805,Sun May 10 10:58:54 +0000 2015,bokeyfinest,273131091,Happy  mothers day
21184,39.336985,-76.6646271,Sun May 10 11:05:15 +0000 2015,bokeyfinest,273131091,King  Of Bokey  Mixtape  Coming soon
21185,39.292758,-76.6099701,Sun May 10 11:05:46 +0000 2015,citythatbreeds,14270745,"I believe in second chances"""" ~America Dog @ Hollywood Diner https://t.co/s4L20nT0HX"
21186,39.301903,-76.6155319,Sun May 10 11:07:33 +0000 2015,BaltimoreCP,66179557,"Their moms were All-Stars: As a kid, Orioles shortstop J.J. Hardy spent endless hours in a park near his Arizona http://t.co/Pzstc6EZCa"
21187,39.345178,-76.599617,Sun May 10 11:24:01 +0000 2015,YaAverageJoe,228896079,@CarrollJamal @litchfieldddc Lawd it's too early for this Jamal haha
21188,39.288152,-76.6086731,Sun May 10 11:26:40 +0000 2015,OneTreeFood,3124294360,Happy mother's day @thebrokenplate you sexy milf
21189,39.275786,-76.5417709,Sun May 10 11:27:35 +0000 2015,DoriePowers,291428641,Happy Mothers Day to all my BH sisters have a blessed wonderful day
21190,39.328619,-76.5951843,Sun May 10 11:28:12 +0000 2015,YaAverageJoe,228896079,Lord forgive me but a brotha shouldn't have to be up this early for church fam.
21191,39.2839,-76.6205978,Sun May 10 11:28:45 +0000 2015,ShannonSteffes,37772931,Enjoying a Rick's Red Ale  http://t.co/570qidZEsx
21192,39.288152,-76.6086731,Sun May 10 11:29:29 +0000 2015,OneTreeFood,3124294360,"@thebrokenplate: @OneTreeFood haha! Thanks"""""
21193,39.275784,-76.5417862,Sun May 10 11:29:32 +0000 2015,DoriePowers,291428641,@JonathanRKnight hope you're feeling better
21194,39.2824,-76.6205978,Sun May 10 11:29:58 +0000 2015,ShannonSteffes,37772931,Enjoying a The '83 Golden Ale by Dempsey's Brew Pub and Restaurant (Maryland) @ Camden Yards Warehouse  http://t.co/pDppamqEDd
21195,39.316399,-76.603714,Sun May 10 11:30:38 +0000 2015,YaAverageJoe,228896079,@litchfieldddc @CarrollJamal he looks like an ass eater lowkey
21196,39.275774,-76.5417786,Sun May 10 11:30:41 +0000 2015,DoriePowers,291428641,@whitegirlsmooth have a great day
21197,39.283413,-76.6222839,Sun May 10 11:31:07 +0000 2015,CamdenSRH,752104622,#Orioles Their moms were All-Stars http://t.co/7OhO1TfG3V #SportsRoadhouse
21198,39.316399,-76.603714,Sun May 10 11:31:08 +0000 2015,YaAverageJoe,228896079,@Prince_Murda_ bruh I've gotten 3 hours of sleep. The lord understands
21199,39.322106,-76.5510864,Sun May 10 11:31:35 +0000 2015,KennieKashbby,115426218,I Just Wanna Say Happy Mothers Day To ALL You Wonderful Mothers Out https://t.co/iLVwue0nAv
21200,39.2839,-76.6216965,Sun May 10 11:31:38 +0000 2015,ShannonSteffes,37772931,Drinking a Wild Pitch Wheat by Dempsey's Brew Pub and Restaurant (Maryland) at @mlb  http://t.co/4HTREpQFHB
21201,39.315347,-76.6470795,Sun May 10 11:33:07 +0000 2015,itsRooo__,320006542,Get a mufucking GRRIP.
21202,39.271701,-76.6148834,Sun May 10 11:33:51 +0000 2015,ShannonSteffes,37772931,#oldbay bagel. #thingstomiss @ SoBo https://t.co/8TVD9LuTG4
21203,39.306371,-76.6431732,Sun May 10 11:39:21 +0000 2015,itsRooo__,320006542,Let me go tf back to sleep
21204,39.301942,-76.6290131,Sun May 10 11:39:44 +0000 2015,LJMusician,415081041,"Had prom last night, but still up for church this morning! #JesusGotUp #ICanGetUpToo #HappyMothersDay https://t.co/lyBNg94EGZ"
21205,39.323589,-76.5422058,Sun May 10 11:40:06 +0000 2015,YoungCoogiMane,66142546,Thank you for a beautiful son. Happy Mother's Day http://t.co/ROdQ3LIRln
21206,39.323718,-76.5421143,Sun May 10 11:42:41 +0000 2015,YoungCoogiMane,66142546,Thank you momma for raising me to be a visionary. Happy Mother's Day! #HappyMothersDay http://t.co/j59xLXcgGQ
21207,39.301942,-76.6290131,Sun May 10 11:46:09 +0000 2015,preachmike62,1055207046,Worship Time @ Bethel A.M.E. Church https://t.co/ZovOobxn1B
21208,39.311677,-76.6007462,Sun May 10 11:47:04 +0000 2015,YaAverageJoe,228896079,@Prince_Murda_ chiillll I just got in late lol
21209,39.324331,-76.5893631,Sun May 10 11:48:52 +0000 2015,eatASIAn_food,2956269363,Don't wanna go to work !!! So tired
21210,39.290385,-76.6121902,Sun May 10 11:50:13 +0000 2015,tmj_BAL_gensci,140271347,"Technician Asbestos Environmental - US Ecology: (#Baltimore, MD) http://t.co/cwMGTwSw1L #GeneralScience #Job #Jobs #Hiring #TweetMyJobs"
21211,39.292775,-76.5751572,Sun May 10 11:51:38 +0000 2015,foolforbaltimor,5451542,Can't wait til opening! MT@CityLab: 9 things to know about the National Mall's newest museum http://t.co/WNNR7BM0sc http://t.co/P0FpPLGgk9
21212,39.292984,-76.6097107,Sun May 10 11:59:49 +0000 2015,DoobysBmore,770593802,"If you're hitting the market for breakfast, this could be you. #blacksauce x #doobys @ The Baltimore https://t.co/yVs0RB6j8S"
21213,39.2833,-76.6166992,Sun May 10 12:00:05 +0000 2015,emissioninfo,2611765698,"Dear Baltimore, let's help earth's temperature. Electricity dirtiest at 4 PM today. http://t.co/Uxr4J4Fj8u #BaltimoreGrowEfficiently"
21214,39.290385,-76.6121902,Sun May 10 12:02:14 +0000 2015,tmj_bal_itdb,24706066,"Robert Half Technology #Database #Job: DB2 Architect (#Baltimore, MD) http://t.co/pcfSOK7pHX #Jobs #Hiring #TweetMyJobs"
21215,39.279477,-76.6088486,Sun May 10 12:04:37 +0000 2015,baltimore311,199324673,"Opened Trash, High Grass, or Weeds request via iPhone at 300 Warren Ave http://t.co/1ySsOYaSTR. Overflowing trash."
21216,39.283469,-76.5999527,Sun May 10 12:05:34 +0000 2015,TrixieTrixter,62907397,"I'm at Courtyard - Baltimore Downtown / Inner Harbor in Baltimore, MD w/ @rbreckel https://t.co/Mwcr151m9O"
21217,39.275783,-76.541748,Sun May 10 12:05:38 +0000 2015,DoriePowers,291428641,@mobbymaus awesome 
21218,39.290385,-76.6121902,Sun May 10 12:10:12 +0000 2015,tmj_bal_recruit,30893540,"Johns Hopkins Bayview Medical Ce...: Nurse Recruiter (#Baltimore, MD) http://t.co/Csfb9p4dem #Recruiting #Job #Jobs #Hiring #TweetMyJobs"
21219,39.232377,-76.5914001,Sun May 10 12:10:42 +0000 2015,baltimore311,199324673,Opened Abandoned Vehicle request via Android at 1322-1324 Cambria St Baltimore http://t.co/s6qMmAQVrX. Expired tags parked over 1 year in...
21220,39.34074,-76.5849304,Sun May 10 12:12:05 +0000 2015,_earthsAngel,294650946,"@KeepinUpWitTEEx: Can't even swell http://t.co/uYoYaY8qIz""""bye Tiona"
21221,39.232383,-76.5913925,Sun May 10 12:12:36 +0000 2015,baltimore311,199324673,Opened Abandoned Vehicle request via Android at 1328 Cambria St Baltimore http://t.co/RBOVK9aj5e. Expired tags hidden. hasn't moved in ex...
21222,39.349804,-76.5562897,Sun May 10 12:15:54 +0000 2015,letsgetNIY_,3124645264,Been up since 6:00 
21223,39.321103,-76.675148,Sun May 10 12:16:37 +0000 2015,baltimore311,199324673,"Opened Trash, High Grass, or Weeds request via Android at 3400 Powhatan Ave Baltimore http://t.co/RpCrGEi6tr. No trash pick up in the 330..."
21224,39.283735,-76.5898895,Sun May 10 12:18:36 +0000 2015,baltimore311,199324673,Opened Incident Debris Removal request via Android at 625-699 S Wolfe St Baltimore http://t.co/TFQoC2jFhZ. Tree debris.
21225,39.314052,-76.6151123,Sun May 10 12:21:12 +0000 2015,geolocationms,255184064,GMS World User has just posted new point of interest My Location to #GMSWorld. Check it out at http://t.co/rldhi52Sjn http://t.co/sLYT8oiKb2
21226,39.371684,-76.6824265,Sun May 10 12:22:42 +0000 2015,AuthorShereeseM,32549410,"Suspects Arrested After 2 Mississippi Officers Shot, Killed http://t.co/o1B65ffgL1"
21227,39.300604,-76.6195755,Sun May 10 12:23:40 +0000 2015,stacievotaw,89642629,Coffee and ham and gruyere pastry at my new favorite coffee shop in #MtVernon #Baltimore https://t.co/LaGBRWVQp8
21228,39.293114,-76.6102066,Sun May 10 12:24:20 +0000 2015,charmcitycook,258424133,isn't spring the best? and this rhubarb (and their spring onions and asparagus) was grown in my https://t.co/MBcuMDnXH6
21229,39.311278,-76.6475372,Sun May 10 12:27:01 +0000 2015,itsRooo__,320006542,Blocked both them bitches off my shit.
21230,39.340738,-76.5849152,Sun May 10 12:28:05 +0000 2015,_earthsAngel,294650946,Not the happiest person today
21231,39.301903,-76.6155319,Sun May 10 12:28:16 +0000 2015,BaltimoreCP,66179557,"Orioles notes and obserations: Today's starter, Delmon Young and Chris Davis: The big question coming into this http://t.co/2vuErVpTTX"
21232,39.293383,-76.610199,Sun May 10 12:29:03 +0000 2015,baltomel,15079440,"I'm at Baltimore Farmers' Market &amp; Bazaar - @promoandarts in Baltimore, MD https://t.co/h8ZxV4Fz4k"
21233,39.340751,-76.5849152,Sun May 10 12:30:27 +0000 2015,_earthsAngel,294650946,"One day Ima just go back to Guyana, and get low on everybody"
21234,39.309109,-76.6476974,Sun May 10 12:30:55 +0000 2015,itsRooo__,320006542,DEAD TO ME 
21235,39.34076,-76.5848999,Sun May 10 12:32:51 +0000 2015,_earthsAngel,294650946,Got damn
21236,39.340764,-76.5849228,Sun May 10 12:34:17 +0000 2015,_earthsAngel,294650946,"I went to sleep wit a bra nd underwear on, how I wake up with no bra on"
21237,39.340763,-76.584938,Sun May 10 12:34:39 +0000 2015,_earthsAngel,294650946,Now niggas gotta get up lol
21238,39.349808,-76.5562897,Sun May 10 12:34:45 +0000 2015,letsgetNIY_,3124645264,only my boyfriend mother texted back 
21239,39.340759,-76.5849304,Sun May 10 12:37:51 +0000 2015,_earthsAngel,294650946,"@LuchiLoo2Joosed: @_earthsAngel """" lmao hush up "
21240,39.349826,-76.5563049,Sun May 10 12:39:48 +0000 2015,letsgetNIY_,3124645264,its not about me today 
21241,39.287981,-76.5744476,Sun May 10 12:41:10 +0000 2015,baltimore311,199324673,Closed Park Cleaning or Mowing request at 201 S Linwood Ave http://t.co/2jgZJsOQY9.
21242,39.283413,-76.6222839,Sun May 10 12:42:06 +0000 2015,CamdenSRH,752104622,"#Orioles Orioles notes and obserations: Today's starter, Delmon Young and Chris Davis http://t.co/YaCCw5r0ZU #SportsRoadhouse"
21243,39.331222,-76.6329041,Sun May 10 12:44:24 +0000 2015,theladycreep,14272210,"Don't forget to check out the religious art in the window of Junque in Hampden. If you can't make it, https://t.co/nGG9I0d2iW"
21244,39.29224,-76.5679626,Sun May 10 12:45:26 +0000 2015,okaykerra,351905882,Jawan. Shut up
21245,39.349947,-76.6075363,Sun May 10 12:45:28 +0000 2015,50ShadesOfBre,465857964,Welps Its My First Mother's Day 
21246,39.283895,-76.6215057,Sun May 10 12:46:43 +0000 2015,Quadirlateef,61469023,Finally linked up with my brother @team_ockz  check out Halal Chinese Food! @ Oriole Park at Camden https://t.co/wumKvWEjYg
21247,39.371684,-76.682373,Sun May 10 12:47:03 +0000 2015,AuthorShereeseM,32549410,"Marcia Brown dies, author and illustrator of childrens books http://t.co/6gqu094RWr"
21248,39.349946,-76.6075211,Sun May 10 12:48:28 +0000 2015,50ShadesOfBre,465857964,im tryn feed noah and he wann eat everything else except his food
21249,39.331222,-76.6329041,Sun May 10 12:49:36 +0000 2015,theladycreep,14272210,Why Jesus got better makeup skills than me @ Hampden Junque https://t.co/vy2V0RKImD
21250,39.264939,-76.5986328,Sun May 10 12:51:04 +0000 2015,peteybutes,785761056,"Almost home! (@ Port of Baltimore - Cruise Maryland Terminal - @portofbalt in Baltimore, MD) https://t.co/IguiJrBuDG"
21251,39.288457,-76.557869,Sun May 10 12:51:38 +0000 2015,hannahmariexx__,473463747,About to make my madre some breakfast :)
21252,39.299597,-76.5775375,Sun May 10 12:51:41 +0000 2015,Leonelsustaita,253404305,Buenos das !!. #feliz10demayo. #FelizDiaDeLasMadres.
21253,39.349953,-76.6075134,Sun May 10 12:52:02 +0000 2015,50ShadesOfBre,465857964,and my son just turned 4 months 
21254,39.371702,-76.6824341,Sun May 10 12:53:36 +0000 2015,AuthorShereeseM,32549410,"Women, minority leaders question diversity on evaluation panel http://t.co/iRfaX3nISt"
21255,39.303646,-76.6162415,Sun May 10 12:55:15 +0000 2015,stacievotaw,89642629,Switching to iced coffee and a new cool scene at Almack in #MtVernon #Baltimore #ProudlyBaltimore @ https://t.co/8scwZarCDR
21256,39.283054,-76.6439514,Sun May 10 12:56:38 +0000 2015,_SCREAMdesii,2588609843,stomach hurt.
21257,39.293114,-76.6102066,Sun May 10 12:56:52 +0000 2015,charmcitycook,258424133,please AND thank you @doobyscoffee and Migue's Magnificent Mini Donuts #happy #caffeinated https://t.co/4BFYCAjjku
21258,39.301903,-76.6155319,Sun May 10 12:59:34 +0000 2015,BaltimoreCP,66179557,"Tropical storm Ana, a bit weaker, nears coast of Carolinas: - Tropical Storm Ana has weakened slightly as it moves http://t.co/8pTspD2nKO"
21259,39.303295,-76.6170273,Sun May 10 13:00:11 +0000 2015,kazmiadeel,470944474,@RoastedHazelnut 
21260,39.281277,-76.5790558,Sun May 10 13:00:13 +0000 2015,sarahbluemoon,863766140,Happy Mother's Day! Lobster bruschetta w/fresh fruit and 2 eggs any style! #badassbreakfast #bluemooncafe #Baltimore http://t.co/PUY0qgQOJP
21261,39.348291,-76.6826248,Sun May 10 13:01:04 +0000 2015,hardCOR_drizzy,613070938,"@shannon_banaNON , Happy Mothers Day Shannon I Love You "
21262,39.326722,-76.6276169,Sun May 10 13:01:07 +0000 2015,baltimore311,199324673,Opened Park Cleaning or Mowing request via iPhone at 32033299 Keswick Rd http://t.co/74hg8n9Ya1. Please come cut the grass in keswick...
21263,39.290331,-76.6154175,Sun May 10 13:01:17 +0000 2015,chouettejuliet,49778580,mother's day and graduation on the same day. remind me to stay away from all forms of social media today
21264,39.283161,-76.5936432,Sun May 10 13:02:59 +0000 2015,faithpaulick,89945408,"Happy mothers day! Come have brunch! (@ Alexander's Tavern in Baltimore, MD) https://t.co/PwIZr3GTeZ"
21265,39.283597,-76.5929184,Sun May 10 13:03:36 +0000 2015,faithpaulick,89945408,"Chef's desayuno &amp; bottomless brunch cocktails (@ Papi's Taco Joint in Baltimore, MD) https://t.co/VypHnNzMCR"
21266,39.290385,-76.6121902,Sun May 10 13:08:22 +0000 2015,tmj_bal_it,21221077,"Mid-Senior C#/ NET Software Engineer - Philips North America: (#Baltimore, MD) http://t.co/uUgrdZevr1 #IT #Job #Jobs #Hiring #TweetMyJobs"
21267,39.322455,-76.5686035,Sun May 10 13:08:46 +0000 2015,SheSucknDinkk,3071235256,@IStay_Hoesgo21 fb
21268,39.322485,-76.5685806,Sun May 10 13:09:04 +0000 2015,SheSucknDinkk,3071235256,@@x0dmi fb
21269,39.322531,-76.5685577,Sun May 10 13:10:00 +0000 2015,SheSucknDinkk,3071235256,@@lowshawtyRose fb
21270,39.288056,-76.5561905,Sun May 10 13:10:07 +0000 2015,GALLARDO84,108454475,GALLARDO + VIPER https://t.co/jb1Wgahpf0
21271,39.322521,-76.5685654,Sun May 10 13:10:16 +0000 2015,SheSucknDinkk,3071235256,@l0vewendalyz fb
21272,39.322505,-76.5685654,Sun May 10 13:10:44 +0000 2015,SheSucknDinkk,3071235256,@_UniqueWeirdo fb
21273,39.322481,-76.5686111,Sun May 10 13:10:58 +0000 2015,SheSucknDinkk,3071235256,@Nikki2sweet2143 fb
21274,39.297999,-76.6609039,Sun May 10 13:11:04 +0000 2015,MLSBLUVSFASHION,25367676,Can woman even get today
21275,39.322559,-76.5691833,Sun May 10 13:11:24 +0000 2015,SheSucknDinkk,3071235256,@@JustJev fb
21276,39.322496,-76.5686188,Sun May 10 13:12:15 +0000 2015,SheSucknDinkk,3071235256,@@Jjadcyrusss fb
21277,39.297906,-76.6609497,Sun May 10 13:12:47 +0000 2015,MLSBLUVSFASHION,25367676,It's not really well wishes guys if you already warning us that father's day is father's day
21278,39.283377,-76.5927734,Sun May 10 13:13:22 +0000 2015,angelparkshop,2852374431,"To our Queens Everyone, Have an Incredible Mother's Day......from @angelparkshop #fellpoint @ ANGEL https://t.co/a11o7mmVkn"
21279,39.297957,-76.6611557,Sun May 10 13:13:59 +0000 2015,MLSBLUVSFASHION,25367676,It's crazy cause I don't know one woman that gets upset when people wish father's that are mother and father happy mothers day
21280,39.297957,-76.6611557,Sun May 10 13:15:29 +0000 2015,MLSBLUVSFASHION,25367676,Cause I wish a chick happy father's day don't make you less of a father so why be so extra about it #childish
21281,39.305558,-76.6734543,Sun May 10 13:15:52 +0000 2015,CeeRetise,153874271,Thank you for giving us life! I'm sure that carrying my sister &amp; I wasn't an easy task but you https://t.co/QvcfNxQNWV
21282,39.291529,-76.6099854,Sun May 10 13:18:14 +0000 2015,Mezzoid,24936281,"It's Church Mysic Sunday! Twynham, Byrd, Schtz, Ireland, and Fetler ahead! (@ Zion Church of the City of Baltimore) https://t.co/Ekj3EDZCro"
21283,39.295775,-76.5914688,Sun May 10 13:19:30 +0000 2015,jlcheuvront,1458310764,City in the mist. #Baltimore #Cityscape @ Johns Hopkins Children's Center https://t.co/3087v4F0HB
21284,39.285292,-76.6083527,Sun May 10 13:21:56 +0000 2015,HarrisonOniel,1193234245,"I'm at National Aquarium - @natlaquarium in Baltimore, MD https://t.co/6j0k74Dd12"
21285,39.290385,-76.6121902,Sun May 10 13:25:21 +0000 2015,tmj_bal_it,21221077,"#IT #Job in #Baltimore, MD: Full-Time, C#, ASP NET Developer, Baltimore City at Robert Half Technology http://t.co/VJvDLMKDwV #Jobs"
21286,39.331401,-76.6383514,Sun May 10 13:25:24 +0000 2015,baltimore311,199324673,Opened Pothole request via iPhone at 1342 Berry St http://t.co/sT5UazFSTp.
21287,39.348405,-76.682724,Sun May 10 13:25:26 +0000 2015,hardCOR_drizzy,613070938,", Morning "
21288,39.366009,-76.5898514,Sun May 10 13:25:27 +0000 2015,baltimore311,199324673,"Opened Trash, High Grass, or Weeds request via Android at N39.37 E76.59 http://t.co/uIPkyRdOPP."
21289,39.273342,-76.6053467,Sun May 10 13:25:35 +0000 2015,baltimore311,199324673,Opened Dead Animal Pickup request via iPhone at 525599 Hyson St http://t.co/QoKR7ticKa. Dead rat.
21290,39.364063,-76.5882645,Sun May 10 13:25:40 +0000 2015,tytanicc__,824440453,im sleepy
21291,39.334865,-76.6332703,Sun May 10 13:25:50 +0000 2015,Wise809,76225650,http://t.co/BgL6H6j2zH @ http://t.co/08FoYEKwCo https://t.co/5S7FCFubZI
21292,39.296644,-76.579361,Sun May 10 13:26:02 +0000 2015,kittycat0704,2873247815,@TheLukeBlog its been ok
21293,39.323333,-76.6494446,Sun May 10 13:26:07 +0000 2015,JR_Martin,19519258,"To all the Mothers-no matter how bad we were, at least we didn't make you throw up in our mouths! @ https://t.co/x7ps5cfESh"
21294,39.348839,-76.6969147,Sun May 10 13:27:34 +0000 2015,coriaramos,161706691,"I'm at Empowerment Temple - @empowermenttem2 in Baltimore, MD https://t.co/6eznQPiAIS http://t.co/lkzBjmRd7i"
21295,39.366027,-76.5899734,Sun May 10 13:29:01 +0000 2015,baltimore311,199324673,"Opened Trash, High Grass, or Weeds request via Android at 1315 E Northern Pkwy Baltimore http://t.co/UsNAffAXSq. Tall grass."
21296,39.272942,-76.6287155,Sun May 10 13:30:18 +0000 2015,SPiotter,23929864,#carnivalpride #CarnivalCruiseLines Ready to go! @ Holiday Inn Express - Baltimore at the Stadiums https://t.co/t2xbonvpbF
21297,39.270542,-76.614624,Sun May 10 13:30:59 +0000 2015,baltimore311,199324673,Opened Incident Debris Removal request via Android at 1-99 W Heath St Baltimore http://t.co/ed3g9NVMHS. Bge or city workers left cone hol...
21298,39.292984,-76.6097107,Sun May 10 13:31:21 +0000 2015,DoobysBmore,770593802,"Happy Mother's Day! We've whipped up some special eats for all the moms, like Bostock... which is https://t.co/MiVJjlgvGc"
21299,39.301903,-76.6155319,Sun May 10 13:31:33 +0000 2015,BaltimoreCP,66179557,"Postscript from Yale vs. Maryland men's lacrosse: The fourth quarter, a white-knuckle adventure in Maryland's two http://t.co/xfMwvCwQmJ"
21300,39.284062,-76.5660629,Sun May 10 13:33:03 +0000 2015,julsiewools,710110602,Happy Mothers Day @ Jill http://t.co/GxqqpBlQAw
21301,39.299011,-76.6078186,Sun May 10 13:33:45 +0000 2015,stacievotaw,89642629,"Beauty in the most unsuspecting of places. Funny, hard to find an assigned checkin location on https://t.co/ZHDnLtMeb8"
21302,39.364119,-76.5882721,Sun May 10 13:34:04 +0000 2015,tytanicc__,824440453,@lokotroy06 lamont!!
21303,39.343759,-76.5561829,Sun May 10 13:34:32 +0000 2015,benzelbmore,278043395,Can't wait to pick up liamaree from Bwi today !  @ Your Front Door. https://t.co/R3v56RZgD6
21304,39.290385,-76.6121902,Sun May 10 13:34:50 +0000 2015,USJobsCognizant,2517890598,"Cognizant: MSBI Developer (#Baltimore, MD) http://t.co/huei3AE5Iw #IT #Job #Jobs #Hiring"
21305,39.287348,-76.6411057,Sun May 10 13:34:59 +0000 2015,baltimore311,199324673,Opened request via iPhone at N39.29 E76.64 http://t.co/Y5tt4uZ9DP. A vehicle seems to be the cause of this damage at union square - it oc...
21306,39.293383,-76.610199,Sun May 10 13:35:35 +0000 2015,Paul_Burc,224827341,"I'm at Baltimore Farmers' Market &amp; Bazaar - @promoandarts in Baltimore, MD https://t.co/XxvUeR4gVX"
21307,39.284606,-76.5670624,Sun May 10 13:36:22 +0000 2015,Homefinancepro,255657989,Happy Mothers Day Everyone :) mothers and girls do run the world! I am thankful I get to enjoy time with the family and loved ones.
21308,39.284054,-76.5660782,Sun May 10 13:37:01 +0000 2015,julsiewools,710110602,Happy Mothers Day @ Jill http://t.co/1IFrmmdRpw
21309,39.364113,-76.588295,Sun May 10 13:39:02 +0000 2015,tytanicc__,824440453,@Dashawn____ i was looking for you yesterday!!
21310,39.344162,-76.6465073,Sun May 10 13:39:03 +0000 2015,baltimore311,199324673,Opened Dirty Alley or Street request via iPhone at 18011859 W Cold Spring Ln http://t.co/c1TAVwYNr7. Trash on side road.
21311,39.299011,-76.6078186,Sun May 10 13:39:31 +0000 2015,stacievotaw,89642629,Now this....THIS is a jail. #ProudlyBaltimore #Baltimore @ Baltimore City Jail! https://t.co/DfmHubDVmj
21312,39.349921,-76.6075211,Sun May 10 13:39:54 +0000 2015,50ShadesOfBre,465857964,this shit with mook is going be real complicated 
21313,39.30219,-76.6634674,Sun May 10 13:40:13 +0000 2015,makeupbyaris,138808257,I thought I was getting the day off today  Time to make my prince breakfast Happy Mother's Day https://t.co/djlOJbc3F1
21314,39.290385,-76.6121902,Sun May 10 13:42:20 +0000 2015,tmj_bal_it,21221077,"Accenture #WebDesign #Job: Federal - User Experience Architect (#Baltimore, MD) http://t.co/JvpOtwF02a #Jobs #Hiring #TweetMyJobs"
21315,39.326166,-76.6265564,Sun May 10 13:43:03 +0000 2015,baltimore311,199324673,"Opened Trash, High Grass, or Weeds request via Android at 601 W 33rd St Baltimore http://t.co/cwipNhy4FS. Wyman park. extremely tall gras..."
21316,39.301942,-76.6290131,Sun May 10 13:43:45 +0000 2015,preachmike62,1055207046,Just posted a photo @ Bethel A.M.E. Church https://t.co/3KqIk9BQAt
21317,39.334471,-76.6204453,Sun May 10 13:44:39 +0000 2015,denisebuchman,115409721,"Enjoying new sexy slippers, coffee, flowers and #spiritchat on my #mothersday @ 100 West Coco Lane https://t.co/NYYXZ2hrsX"
21318,39.290385,-76.6121902,Sun May 10 13:47:13 +0000 2015,Soliant_IT,2425799190,"#IT #Job in #Baltimore, MD: Senior Network Administrator FTE Job - MD at Soliant Health http://t.co/g8MpeVZbos #Jobs #Hiring #TweetMyJobs"
21319,39.289616,-76.6219406,Sun May 10 13:47:29 +0000 2015,__chrissmoney,2860647718,"@_artajaa , thannk you hunnny  tell mommy the same"
21320,39.309879,-76.6129074,Sun May 10 13:47:41 +0000 2015,brittjones276,2744926540,LastNite Was Epic Swear @iamlilgod1 She Makes Sure We Have Fun #MyWoe
21321,39.289616,-76.6219406,Sun May 10 13:48:00 +0000 2015,__chrissmoney,2860647718,@westside_deno thanks 
